GTNum,GTStn,CastType,Pump,StationType,CastNumber,Eventnumber,Latitudedegrees_north,Longitudedegrees_east,Bottomdepthm,DateatMidcastGMTyyyymmdd,TimeGMTatmidcasthhmm,TargetGTDepthm,CorrectedMeanDepthm,stddevDepthm,GP15featuredescription,VolumeQMAL,VolumeSuporL,VolumeFinalL,PumpError,overallpumpnotes,Qpprocessingnotes,Qprocessingnotes,Spprocessingnotes,Sprocessingnotes,Sr_SPT_pM,Y_SPT_pM,Mo_SPT_pM,Rh103LR_pM,Ag_SPT_pM,Cd_SPT_pM,In115LR_pM,Ba_SPT_pM,La_SPT_pM,Ce_SPT_pM,Pr_SPT_pM,Nd143_SPT_pM,Nd146_SPT_pM,Sm147_SPT_pM,Sm149_SPT_pM,Eu151_SPT_pM,Eu153_SPT_pM,Gd157_SPT_pM,Tb_SPT_pM,Gd160_SPT_pM,Dy_SPT_pM,Dy_SPT_pM1,Ho_SPT_pM,Er166_SPT_pM,Er167_SPT_pM,Tm_SPT_pM,Yb172_SPT_pM,Yb174_SPT_pM,Lu_SPT_pM,Pb_SPT_pM,Th_SPT_pM,U_SPT_pM,Al_SPT_pM,P_SPT_pM,Sc_SPT_pM,Ti_SPT_pM,V_SPT_pM,Cr_SPT_pM,Mn_SPT_pM,Fe_SPT_pM,Co_SPT_pM,Ni_SPT_pM,Cu_SPT_pM,Zn_SPT_pM,POC_SPT_uM,PN_SPT_uM,POC_LPT_uM,PN_LPT_uM,PIC_SPT_nM,PIC_LPT_nM,bSi_SPT_nM,bSi_LPT_nM,POC_13_12_SPT_permill,N_15_14_SPT_permil,POC_13_12_LPT_permil,N_15_14_LPT_permil,Sr_LPT_pM,Y_LPT_pM,Mo_LPT_pM,Rh103LR_pM1,Ag_LPT_pM,Cd_LPT_pM,In115LR_pM1,Ba_LPT_pM,La_LPT_pM,Ce_LPT_pM,Pr_LPT_pM,Nd143_LPT_pM,Nd146_LPT_pM,Sm147_LPT_pM,Sm149_LPT_pM,Eu151_LPT_pM,Eu153_LPT_pM,Gd157_LPT_pM,Tb_LPT_pM,Gd160_LPT_pM,Dy_LPT_pM,Dy_LPT_pM1,Ho_LPT_pM,Er166_LPT_pM,Er167_LPT_pM,Tm_LPT_pM,Yb172_LPT_pM,Yb174_LPT_pM,Lu_LPT_pM,Pb_LPT_pM,Th_LPT_pM,U_LPT_pM,Al_LPT_pM,P_LPT_pM,Sc_LPT_pM,Ti_LPT_pM,V_LPT_pM,Cr_LPT_pM,Mn_LPT_pM,Fe56_LPT_pM,Fe57_LPT_pM,Co_LPT_pM,Ni_LPT_pM,Cu_LPT_pM,Zn_LPT_pM,VarName127,Mnxs_BCCAl_SPT_nM,Mnxs_BCCAl_LPT_nM,Al_SPT_pM_noneg,Al_LPT_pM_noneg,POM_SPT_ugL,POM_LPT_ugL,CaCO3_SPT_ugL,CaCO3_LPT_ugL,opal_SPT_ugL,opal_LPT_ugL,litho_SPT_ugL,litho_LPT_ugL,FeOH3_SPT_ugL,FeOH3_LPT_ugL,MnO2_SPT_ugL,MnO2_LPT_ugL,SPM_SPT_ugL,SPM_LPT_ugL,fPOM_SPT,fCaCO3_SPT,fopal_SPT,flitho_SPT,fFeOH3_SPT,fMnO2_SPT,fPOM_LPT,fCaCO3_LPT,fopal_LPT,flitho_LPT,fFeOH3_LPT,fMnO2_LPT,CP_SPT_molmol,CP_LPT_molmol,NP_SPT_molmol,NP_LPT_molmol,CN_SPT_molmol,CN_LPT_molmol,CdP_SPT_mmolmol,CdP_LPT_mmolmol,ZnP_SPT_mmolmol,ZnP_LPT_mmolmol
13506,14,D,1,2,11,6693,32,-152,5255,10/14/18 20:30,10/14/18 20:30,5205,5204.814,0.4273,bottom-40,1079.2,370.4,1509.1,,,,,,,-178.1472889,0.105831893,-0.297337477,1340.983063,0.012604411,-0.006739974,4.75E-08,59.74523897,0.123168077,0.318639205,0.029754976,0.095653639,0.105522619,0.01893696,0.019343982,0.006310981,0.007597412,0.016291983,0.00253541,0.015691242,0.013025877,0.013260532,0.002522995,0.007335201,0.007074323,0.00112496,0.006692256,0.00653926,0.000762203,0.494346137,0.016818821,-0.024621955,1378.415895,90.38439273,0.171234761,92.88065704,2.264192043,7.556703031,59.5570213,418.050241,1.013587016,2.158316351,18.09188266,2.56574046,0.005117532,-0.000671214,0.00617143,0.0005027,3.154016308,0.794631336,1.633197544,4.189671072,-29.72692651,8.100526446,-26.35093292,-2.861682845,10.16253119,0.024724253,0.015027859,-199.2307348,-0.000101787,0.000960334,-1.44E-05,10.02979938,0.02217967,0.060921902,0.005629389,0.019585443,0.019931151,0.004221401,0.004092268,0.000727913,0.000794053,0.001390255,0.000539058,0.003554351,0.002847347,0.002705617,0.000583163,0.001754936,0.001532338,0.000215892,0.001608643,0.001443673,0.000241611,0.044953688,0.00214039,0.005239339,241.0658923,22.32091556,0.028966638,17.39180197,0.4298598,-0.069542856,17.10318752,76.46174623,74.05675601,0.269339769,0.510948276,3.085413894,0.129820971,,48.27193037,15.12958106,1378.415895,241.0658923,0.115451522,0.139227467,0.315653952,0.079526704,0.109750875,0.281545896,0.442535424,0.07739333,0,0,0.004194831,0.001314761,0.987586604,0.579008158,0.116902681,0.319621541,0.11113038,0.44809784,0,0.004247557,0.240458558,0.137349885,0.486255491,0.133665354,0,0.002270712,56.61964239,276.4864309,-7.426220394,22.52149849,-7.624287913,12.27655571,-0.074570109,0.043023966,28.38698565,5.816113175
13505,14,D,2,2,11,6693,32,-152,5255,10/14/18 20:30,10/14/18 20:30,5165,5165.7,0.4273,bottom-80,681.9,230.3,920.6,,,Forgot to take photo of whole filter; photo of subsampled filter instead,,,,18.09641615,0.148246923,-0.03190125,2058.55257,0.008556372,-0.014596652,7.24E-08,55.2441803,0.145322438,0.421847701,0.033895474,0.120281192,0.125574634,0.023869565,0.025854484,0.005684223,0.006380747,0.016128031,0.003399366,0.021059988,0.018241816,0.016540914,0.00328574,0.009477846,0.010059396,0.001360991,0.00895862,0.00884657,0.001039762,0.173674214,0.023288784,0.003052607,1754.579614,64.88002694,0.252156298,77.71896877,2.044981507,-8.783533024,52.66242484,527.4716764,0.875664718,1.659786023,18.42405412,3.259555069,-0.028322559,-0.004901134,0.003344948,0.000250596,3.89275143,1.235886967,2.094136468,2.381956577,-29.42689241,8.140260392,-26.91460197,-5.921137931,19.72091626,0.039003817,0.012151019,-255.4932303,0.00022658,0.001502528,-2.28E-05,13.58582459,0.037511908,0.087026233,0.009372973,0.03438043,0.03342327,0.006697164,0.006034543,0.000859174,0.000927419,0.002912093,0.000833248,0.00548414,0.004462424,0.00402219,0.000971672,0.002368273,0.002164014,0.00036787,0.002376025,0.004116099,0.000310605,0.039197843,0.003773518,0.004994337,454.0277422,24.76109844,0.050501689,15.22956541,0.613158155,2.8561235,14.36147797,109.3357346,106.2466182,0.22496378,0.622601905,2.925632258,7.253629644,,38.29768154,10.64435285,1754.579614,454.0277422,0,0.075462016,0.389586563,0.123687568,0.140725971,0.160067482,0.563301422,0.14576396,0,0,0.003328069,0.000924994,1.096942024,0.50590602,0,0.355156931,0.128289342,0.513519775,0,0.003033951,0.149162122,0.244487242,0.316397662,0.288124581,0,0.001828391,-436.537417,135.0888172,-75.54148437,10.12055821,5.778777326,13.34796108,-0.22497913,0.060680974,50.23973051,292.9445825
13504,14,D,3,2,11,6693,32,-152,5255,10/14/18 20:30,10/14/18 20:30,5085,5082.4,0.4273,bottom-160,994.2,354.2,1352.2,,,,Q has dark specks (N= 3-4),,,283.6226899,0.11061424,0.340934031,2248.834294,0.014749223,0.003886328,6.13E-08,62.86430679,0.155388671,0.348054131,0.03446899,0.128673769,0.129063401,0.021723747,0.02338285,0.005890366,0.007550915,0.015343607,0.002640871,0.016458395,0.014395092,0.014174689,0.002739259,0.00811468,0.007731011,0.001069438,0.007481848,0.007877256,0.000991961,0.193339624,0.014029011,0.056604971,1214.916151,196.9596192,0.167220047,95.56757215,2.014528487,-0.183643152,62.27224849,347.6677044,1.037135817,2.306271506,23.19170911,-4.492801223,0.016338092,-0.000123377,0.007682569,0.00067834,2.32077248,1.141222264,1.609380695,2.176144537,-27.80196786,7.824130075,-26.63927799,6.968440391,14.81509804,0.031888364,0.007274469,-272.7695264,0.0007099,0.829348605,-1.56E-05,12.33477398,0.0255684,0.064645955,0.006645634,0.025179654,0.023804708,0.004969349,0.004487787,0.000975228,0.00115488,0.002932957,0.000682462,0.004659322,0.003898597,0.003368467,0.000780062,0.002052653,0.001908973,0.000252787,0.001819248,0.001976612,0.000250973,0.043395425,0.002743631,0.004886205,290.7201107,29.62740153,0.042013664,14.63626043,0.523357926,2.08881742,15.97368361,90.20467119,89.06794703,0.229979345,0.40357823,3.469339142,11.14114642,,52.32572996,13.59355807,1214.916151,290.7201107,0.368587363,0.173318755,0.23226291,0.114213524,0.108150383,0.146236913,0.390044424,0.093334637,0,0,0.004547106,0.00118128,1.103592186,0.528285109,0.33398874,0.210460814,0.097998503,0.353431665,0,0.004120277,0.328078062,0.216196751,0.276814376,0.176674745,0,0.002236066,82.95148223,259.3062006,-0.626408946,22.89569281,-132.4238467,11.32554506,0.019731597,27.99262043,-22.8107733,376.0419695
13503,14,D,4,2,11,6693,32,-152,5255,10/14/18 20:30,10/14/18 20:30,4500,4495.8,0.4273,particle min,1117.3,361.3,1509.7,,,,Q has dark specks,,,-21.79070727,0.183031996,-0.053238214,2957.078053,0.014365075,0.003988833,0.000150385,117.6980116,0.15476363,0.550991586,0.041980285,0.164024561,0.162108165,0.035129038,0.032371419,0.012484955,0.016249978,0.024863822,0.004451952,0.02882863,0.023264534,0.022224158,0.004267388,0.012112768,0.011071627,0.001567186,0.012491835,0.009750342,0.00138451,0.168370744,0.015581159,0.000364159,935.9569276,188.8928851,0.135837096,39.50778639,1.66923519,6.654510429,39.18909029,259.4653801,0.590278009,9.875579161,34.89112446,24.86116593,-0.006823849,-0.001196074,0.008246677,0.000901146,4.956187953,1.789840114,1.157025843,2.075375663,-28.30934751,6.276678075,-25.87516808,12.2175261,8.849805838,0.033268605,0.004582544,-153.8816464,1.35E-05,0.002364291,-1.39E-05,14.66853235,0.019107243,0.033286269,0.005367412,0.020640594,0.021062267,0.004505349,0.00430972,0.001179744,0.001407829,0.002553386,0.000661713,0.004267503,0.003477439,0.003011441,0.000729144,0.002050569,0.001716387,0.000266877,0.001554931,0.001792519,0.000205151,0.020163312,0.001365873,0.003103141,119.5129828,33.57939379,0.013332733,5.399902969,0.264024113,1.06716923,6.973174548,31.62700945,30.7686473,0.103595681,0.156622869,2.792214699,0.177798366,,31.52641092,5.994721758,935.9569276,119.5129828,0,0.186045025,0.49601529,0.179127199,0.077752137,0.139465245,0.300485577,0.03836921,0,0,0.002739645,0.000520941,0.876992649,0.543527619,0,0.5655866,0.088657683,0.342631808,0,0.003123909,0.342291759,0.329564115,0.256592747,0.070592935,0,0.000958445,-36.12549494,245.5874182,-6.332021261,26.83627496,5.705207461,9.15132292,0.021116902,0.070408987,131.6151528,5.294865265
13502,14,D,5,2,11,6693,32,-152,5255,10/14/18 20:30,10/14/18 20:30,3500,3495.9,0.4273,0,1131.4,412.9,1557.4,,,pTM- lint on screen- not rinsed onto Supor; Pa/Th: residue of zooplankton,,,,-71.28678408,0.117527147,-0.085674634,-589.6262096,0.008658563,0.008751454,5.61E-08,81.44013784,0.071081743,0.250121989,0.020204757,0.081947338,0.080825394,0.017171877,0.016543609,0.007277823,0.010805181,0.01204155,0.002332447,0.016163624,0.013539401,0.012551189,0.002484596,0.006572183,0.006303297,0.000863651,0.005772341,0.005710211,0.000731513,0.096388864,0.003586555,-0.012815138,219.8492599,123.4233693,0.028568259,19.08342685,0.60523004,-0.811269711,18.50071588,77.87379398,0.284684962,1.629470606,20.89084708,20.41581168,-0.003023153,-0.000449333,0.004900941,0.000542072,9.627941312,1.990136302,1.71095225,3.290336567,-28.45430555,7.592508791,-26.71016874,9.330212984,9.757972599,0.029248972,0.000340169,-160.0531082,0.002571162,0.009697202,-1.37E-05,12.04372154,0.015239155,0.028118789,0.004378386,0.016763709,0.016874489,0.003716997,0.003459796,0.000751401,0.001089061,0.001886275,0.000545453,0.003502999,0.003017572,0.002734846,0.000640434,0.001550606,0.001539406,0.000212142,0.001505808,0.0015807,0.000202304,0.026048494,0.000766092,0.003008169,64.58136124,19.06914531,0.007161356,5.360430634,0.264760417,0.278852717,4.104306426,20.39803945,18.88960161,0.05377919,0.115411988,1.840518053,0.417414224,,16.70080999,3.575578821,219.8492599,64.58136124,0,0.110565219,0.963564366,0.199172841,0.114975991,0.221110617,0.070581808,0.020733612,0,0,0.0014513,0.000310718,1.150573466,0.551893007,0,0.837464443,0.099929291,0.061344894,0,0.001261371,0.200338141,0.360890315,0.400640368,0.037568173,0,0.000563004,-24.49417334,257.008927,-3.640580943,28.4266541,6.728094699,9.041124785,0.070905969,0.508528386,165.4128533,21.88950879
13501,14,D,6,2,11,6693,32,-152,5255,10/14/18 20:30,10/14/18 20:30,2750,2745.9,0.4273,0,1074.2,397.2,1478,,,,,,,-55.61839585,0.11084604,0.068785529,-366.6719378,0.019762347,0.008659286,6.77E-08,83.35354954,0.065756886,0.184976914,0.016966005,0.068288911,0.069795517,0.014561686,0.015839281,0.007076453,0.00978688,0.009804915,0.002302018,0.014635363,0.012875716,0.012595011,0.002495947,0.006352386,0.007528043,0.000923591,0.005759762,0.00593603,0.000753837,0.088088177,0.002661099,-0.007353582,194.8879743,149.2616768,0.021221593,17.44695635,0.543513519,0.856983167,19.8486317,67.57986921,0.275312336,1.945849937,16.76374585,2.21493991,0.033479819,0.002121623,0.0051134,0.000462054,13.99113759,2.429862903,1.682346457,3.497892421,-28.00137704,6.164329934,-27.18354024,13.80479457,13.9417828,0.042300287,0.273251908,-380.9460614,0.001301243,0.002083774,-1.45E-05,17.12064685,0.019523767,0.032404934,0.005173799,0.020363628,0.020138912,0.004424492,0.004198018,0.001345905,0.001740756,0.002789247,0.000730609,0.00419202,0.004345316,0.003672172,0.000884287,0.002410721,0.002049225,0.0002937,0.001980539,0.002123271,0.000283693,0.022569801,0.000685675,0.004041991,87.77874981,21.54573926,0.009340719,4.956476603,0.319263429,3.350547569,5.937111638,29.09235579,28.4352602,0.147450965,2.284515513,1.813709077,0.258854982,,18.25308386,5.218467013,194.8879743,87.77874981,0.755304723,0.11535831,1.40023305,0.243180679,0.113053682,0.235058371,0.062568077,0.028181049,0,0,0.001586193,0.000453485,2.332745726,0.622231894,0.323783563,0.600251041,0.048463783,0.026821645,0,0.000679968,0.185394402,0.390820017,0.377766509,0.045290268,0,0.000728804,224.3028486,237.3276779,14.21411581,21.44524387,15.78028852,11.06668123,0.058014127,0.096713962,14.83930744,12.01420747
13500,14,D,7,2,11,6693,32,-152,5255,10/14/18 20:30,10/14/18 20:30,2300,2295.9,0.4273,He max,1041.7,377.5,1433.3,,,,,,,-67.17169536,0.160992054,-0.012407617,515.8104803,0.030523685,0.021189295,6.93E-08,154.7790397,0.103955805,0.215354591,0.026581985,0.10864752,0.112326668,0.02235361,0.021347919,0.01338243,0.018439542,0.017621154,0.003557898,0.022056775,0.018527286,0.017251797,0.003558317,0.009794446,0.009635118,0.001247956,0.008318602,0.008080616,0.000934795,0.136539188,0.003863601,-0.007154764,220.9997503,231.1535622,0.030957573,24.12894417,0.747766723,-8.334111443,32.98880712,77.43350814,0.485431286,28.15849618,28.68782113,6.6149005,0.024484556,0.001965651,0.008397374,0.000939805,18.11380935,2.363454528,1.981857695,1.999157484,-27.39383323,6.395281738,-25.81299399,11.07514798,11.51156106,0.030802209,0.018284005,-282.8991279,0.001504023,0.001026215,-1.49E-05,12.52569499,0.012653767,0.023730919,0.003177986,0.012352094,0.012155231,0.002480014,0.002504641,0.000585789,0.000852706,0.001144908,0.000487949,0.002722123,0.002864749,0.002389272,0.00061228,0.001607877,0.001329779,0.000218698,0.001475845,0.001484626,0.000186247,0.022118614,0.000563696,0.004800836,105.8307147,17.84206423,0.003708938,4.164185307,0.243441153,0.41480274,4.377349217,17.27323137,16.56498856,0.057845369,0.417548462,1.344851753,5.952862467,,31.17948216,3.510913156,220.9997503,105.8307147,0.552371586,0.189444765,1.81283004,0.236534529,0.133180837,0.134343383,0.070951168,0.033976567,0,0,0.002709497,0.000305098,2.572043129,0.594604343,0.214759846,0.704821012,0.051780173,0.027585528,0,0.001053442,0.318606427,0.39780155,0.22593744,0.057141472,0,0.000513112,105.9233347,470.6503816,8.503660669,52.67356831,12.45620431,8.935228745,0.09166761,0.057516625,28.6169092,333.6420266
13499,14,D,8,2,11,6693,32,-152,5255,10/14/18 20:30,10/14/18 20:30,1900,1893.9,0.4273,intercalibration sample to distribute; He max,1223.7,416.7,1673.5,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040999155,0.004812719,0.007384629,0.000964867,26.41113214,4.004681785,NaN,NaN,-26.31999021,5.622509074,-26.03199979,11.72378499,8.88406065,0.018648204,0.025686091,-157.1366477,0.001619423,0.002625517,-1.27E-05,12.80047788,0.007940895,0.012146996,0.001932609,0.00672584,0.006976351,0.001613962,0.001581484,0.000486513,0.000829773,0.000325991,0.000263432,0.001559289,0.001737673,0.001308434,0.00034153,0.000946929,0.000795629,0.000139967,0.00087526,0.000894166,0.000121723,0.019688611,0.000408491,0.004040082,15.05355584,23.86323105,0.000417201,4.876293476,0.178912671,-1.088600826,6.480585383,8.520992164,8.030171153,0.070720333,0.41365934,1.044829854,0.486339289,,NaN,6.357341921,NaN,15.05355584,0.924940938,0.166597233,2.643226105,0.400788553,NaN,NaN,NaN,0.00483289,NaN,0.000256261,NaN,0.000552453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,309.456382,NaN,40.4332036,8.518916599,7.653521225,NaN,0.110023524,NaN,20.38027826
13618,16,S,1,1,4,6706,27,-152,5382,10/16/18 21:34,10/16/18 21:34,850,848.8,0.848,O2 min,1164.3,456,1689.1,,,one large agg went to XRF; one long zooplankton went to Pa/Th,,,,80.0827259,0.231633849,0.1029353,-2968.4596,0.062902782,0.160225745,0.001097518,183.0006163,0.122366222,0.342647891,0.030459603,0.126407269,0.124132413,0.026110274,0.027390765,0.016006018,0.02168122,0.020549593,0.004095101,0.026081865,0.022374723,0.021557144,0.004742968,0.013890912,0.014266715,0.001897128,0.011994309,0.012478499,0.001941296,0.384042668,0.006569182,0.007225656,350.958022,434.3667991,0.041975605,23.74368553,1.729469957,-9.131334892,74.59857555,128.7771892,1.109899817,5.80458815,15.15661026,21.64207157,0.076281077,0.022467018,0.00747336,0.001189225,20.33349755,3.563873563,2.594577382,3.228540673,-26.34109936,-5.770856926,-24.51237695,0.959088735,7.626409106,0.012006209,0.064620305,-343.0939455,0.000622013,0.002376449,-1.34E-05,8.202273393,0.004440549,0.006098669,0.001052335,0.00366057,0.003598834,0.000759229,0.000740782,7.27E-05,9.85E-05,-0.00085608,0.000152401,0.00101557,0.001007316,0.000742369,0.00023035,0.000554837,0.000368609,4.67E-05,0.000540597,0.000485088,6.77E-05,0.04277727,1.95E-05,0.003265536,12.08835803,27.72139047,-0.001411772,1.498536123,0.167174668,-1.579386706,4.831030621,4.224278128,3.836577541,0.094134346,0.590351255,0.657279849,38.86001657,,71.72528223,4.732063233,350.958022,12.08835803,1.720901096,0.168599007,2.034976435,0.356672466,0.1743556,0.216957933,0.1126738,0.003880924,0,0,0.006232927,0.000411216,4.049139859,0.746521546,0.425004114,0.502570053,0.043059911,0.027826601,0,0.001539321,0.225846136,0.477779199,0.290625146,0.005198676,0,0.000550843,175.614428,269.5882171,51.72360734,42.89917772,3.395247104,6.284228077,0.368871989,0.085726197,49.82441479,1401.806183
13617,16,S,2,1,4,6706,27,-152,5382,10/16/18 21:34,10/16/18 21:34,525,518.8,0.848,shallow He max,1123.9,450.6,1573.7,,,,,,,66.12184091,0.204101623,0.492125934,-2617.251115,0.08415088,0.51616315,0.00111066,203.5792465,0.09997317,0.17567412,0.021314516,0.088628292,0.091688833,0.017838917,0.017256251,0.015982553,0.022999297,0.014978532,0.003015304,0.01927601,0.016510929,0.016340429,0.003494756,0.009910689,0.010236509,0.001322241,0.008312279,0.008491015,0.001162116,0.473285621,0.005269088,0.000763109,190.5854678,802.0913684,0.02339546,15.5301945,1.189670172,-0.349395175,59.0407456,61.92678201,0.775071587,6.296845965,14.83701256,9.756282036,0.10985693,0.019406538,0.005234232,0.001073791,34.06392455,6.180670012,2.959482072,3.662448907,-26.30186675,-1.691456869,-24.698514,5.028332666,19.46624492,0.029501011,0.004177029,-70.37381203,0.003830253,0.010444885,-1.39E-05,9.891008297,0.011171066,0.012962195,0.002619051,0.010068865,0.009968567,0.002194055,0.002060426,0.000358813,0.000574554,0.001296901,0.000404098,0.002469747,0.002386987,0.00200054,0.000490986,0.001379055,0.001132835,0.000147128,0.001061932,0.000979268,0.000138066,0.039783965,0.000287729,0.004175874,24.43005143,44.92781365,0.000421458,2.949492963,0.212565958,1.57733907,3.789219829,9.029544897,8.766182123,0.052882084,0.504064119,0.771293894,0.591925852,,57.48042238,3.589210998,190.5854678,24.43005143,2.478372336,0.118084284,3.409117569,0.618561455,0.198877195,0.246116567,0.061186773,0.007843179,0,0,0.004995049,0.000311902,6.152548922,0.990917388,0.402820419,0.554098409,0.032324358,0.009944947,0,0.000811867,0.119166629,0.624231104,0.248372437,0.007915069,0,0.000314761,136.9631118,116.5031644,24.19492202,23.90036102,5.660820552,4.874535756,0.643521636,0.232481492,12.16355445,13.17504244
13616,16,S,3,1,4,6706,27,-152,5382,10/16/18 21:34,10/16/18 21:34,300,294.3,0.848,0,1092.5,460.4,1550.3,,,,,,,157.1021268,0.133083813,0.305202777,-2615.402924,0.09127823,0.546471495,0.001087019,228.9216044,0.084794284,0.116612864,0.013702024,0.055184181,0.056344206,0.009820912,0.011465962,0.014814348,0.023782869,0.005433782,0.001651949,0.011991601,0.010418616,0.010118763,0.002314254,0.006129705,0.006213508,0.000784103,0.005194432,0.004253417,0.000614352,0.479793014,0.004026983,0.000760163,196.4774849,1272.892954,0.019286375,14.44541162,1.165153943,-2.616937329,50.17370338,66.49714144,0.592608442,8.007961675,12.5438301,16.53907991,0.117320671,0.015840525,0.012271195,0.002143026,30.91981181,4.952090371,5.163008278,4.223777689,-24.96148839,2.811363717,-24.08061315,5.116632834,63.43890163,0.015283064,0.055659798,5.924801353,0.002328529,0.030794975,-1.43E-05,8.599759387,0.005051517,0.00745563,0.001087587,0.004482896,0.003783238,0.000879128,0.000993578,-5.66E-05,0.000162628,-0.000393511,0.000162593,0.001138817,0.001091586,0.000888333,0.000233363,0.000573574,0.000417338,7.86E-05,0.000437571,0.000512283,5.59E-05,0.045787388,9.62E-05,0.004357421,17.21625872,136.685108,-0.00110388,30.39145622,0.161008211,-0.306163566,3.679893974,13.27449426,12.69296929,0.039425654,1.175108408,0.879320013,12.45768731,,48.56514221,3.538944463,196.4774849,17.21625872,2.646754329,0.276838167,3.094454766,0.495605204,0.346954156,0.283837861,0.063078384,0.005527217,0,0.000670361,0.004220311,0.000307534,6.155461946,1.062786345,0.429984679,0.502716903,0.056365251,0.010247547,0,0.00068562,0.260483368,0.466326281,0.26706954,0.005200685,0.000630758,0.000289366,92.16852857,89.77712002,12.444507,15.67856453,7.406362385,5.726105845,0.429314573,0.225298688,12.99329991,91.14151126
13615,16,S,4,1,4,6706,27,-152,5382,10/16/18 21:34,10/16/18 21:34,200,194.8,0.848,in particle bulge,1095.6,435.4,1542.4,,,A corner of blank space; most blank space to Pa/Th,,A corner of blank space,,388.848754,0.085029483,0.237430188,-3186.54307,0.086336205,0.819631454,0.001149445,206.7984272,0.049457701,0.029351017,0.004671955,0.020247138,0.022313036,0.004494736,0.004271758,0.012028893,0.019946109,-0.002006857,0.000939679,0.005293148,0.006130831,0.005600464,0.001339832,0.003841639,0.002809099,0.000387748,0.002804884,0.002819586,0.000440703,0.327047364,0.001247809,0.014701788,51.63712585,1800.070785,0.005205506,5.292426956,0.447606204,-3.913712998,32.32969858,33.47328636,0.270359349,10.75639709,9.078171659,15.86747003,0.169519016,0.025749331,0.034659612,0.005421674,21.29165389,7.235483541,3.840094456,6.665891974,-25.95126155,2.790134268,-24.24612678,6.819345122,113.5731895,0.058452671,0.08275724,4.478070129,0.004707378,0.068064758,-1.43E-05,15.87556873,0.006939274,0.00592403,0.001300934,0.005606006,0.005406582,0.001328027,0.001175661,0.000503102,0.000881409,0.000122661,0.000272845,0.001557249,0.001656663,0.001422951,0.000409835,0.00113352,0.00091043,0.000129237,0.000851075,0.000847842,0.000143574,0.086708876,8.05E-05,0.009674651,10.68614335,208.8812168,-0.001733023,3.021700156,0.230643083,-0.22919401,4.43480513,17.2003437,16.82377922,0.177105325,14.44289599,1.117850351,6.529418137,,31.90694543,4.347317675,51.63712585,10.68614335,3.824348997,0.781920845,2.130868721,0.724127193,0.258054347,0.447947941,0.016577912,0.003430748,0.001332755,0.001374009,0.002772714,0.000377782,6.233955446,1.959178518,0.613470698,0.341816482,0.041394962,0.002659293,0.00021379,0.000444776,0.399106482,0.369607561,0.228640696,0.001751115,0.000701319,0.000192827,94.17352766,165.9297685,14.30462145,25.95577474,6.583433753,6.392788122,0.455332902,0.325853896,8.814914481,31.25900087
13614,16,S,5,1,4,6706,27,-152,5382,10/16/18 21:34,10/16/18 21:34,150,146.9,0.848,0,1150,549.5,1708.7,,,A corner of blank space; most blank space to Pa/Th,,A corner of blank space,,396.5637919,0.191492016,0.324274822,-1908.810619,0.07618956,0.630616263,0.000910767,145.069493,0.09099185,0.044408459,0.009401092,0.042286673,0.041328208,0.008485077,0.008206384,0.009546033,0.014653029,0.004993834,0.001489785,0.011990163,0.011002518,0.010489901,0.00241376,0.00643423,0.005884685,0.000833431,0.004540183,0.00466909,0.000606087,0.377369327,0.0015582,0.027023377,72.86783752,2981.736505,0.016431716,3.790095154,0.917677206,3.507311371,33.24626517,42.83494939,0.302832115,12.53500371,8.929327807,35.94281517,0.26092325,0.041590492,0.053393216,0.008222682,37.98091409,9.116724178,5.181250108,9.66133863,-25.69641889,1.185950323,-23.73999931,5.795946095,104.5912127,0.019636183,0.073703857,39.05022443,0.002784419,0.05327347,-1.36E-05,9.689441211,0.005475125,0.004043211,0.001144737,0.004561036,0.00424691,0.000923067,0.001092956,0.000140079,0.000222021,-6.68E-05,0.000171608,0.001129785,0.001262529,0.000974801,0.000331242,0.000687583,0.000696961,6.28E-05,0.000622492,0.00057114,5.20E-05,0.074130204,7.01E-06,0.009840967,-4.527477986,318.078544,-0.003475107,2.206310181,0.15850081,1.030525228,2.762877387,1.926005946,1.774308275,0.020878965,2.559184151,0.928337819,7.524691896,,32.64969619,2.799943849,72.86783752,0,5.886428523,1.204550942,3.801129882,0.912401756,0.348180007,0.649241956,0.023393955,0,0.001410258,0.00020589,0.002837259,0.000240094,10.06337988,2.766640638,0.584935538,0.377719009,0.034598714,0.002324662,0.000140138,0.000281939,0.435383955,0.32978687,0.234667975,0,7.44E-05,8.68E-05,87.5071455,167.8617327,13.94841305,25.85110673,6.273627343,6.493406044,0.211492955,0.167485268,12.05432308,23.65671007
